1.9	0.383155 0.400817 0.357677 0.407224 0.475313 0.43842 0.409618 0.389579 0.368852 0.406414 0.428891 0.4097 0.420851 0.438167 0.429694 0.435527 0.463718 0.418559 0.456107 0.42711 0.464301 0.465437 0.417381 0.461518 0.458905 0.453534 0.408745 0.444314 0.43975 0.460289 0.474812 0.426636 0.421302 0.453561 0.452943 0.443339 0.425249 0.426154 0.396192 
2	0.398694 0.402949 0.34612 0.42115 0.476578 0.4538 0.4163 0.418758 0.383604 0.418252 0.431596 0.42066 0.431616 0.445892 0.433324 0.43948 0.46773 0.424296 0.457404 0.433385 0.465182 0.470494 0.42405 0.463184 0.46064 0.455168 0.417841 0.44717 0.443098 0.463109 0.477076 0.430363 0.427614 0.458253 0.456703 0.451433 0.43221 0.440146 0.409659 
2.1	0.408436 0.406809 0.362867 0.431159 0.478257 0.464041 0.432075 0.430583 0.395512 0.427543 0.435295 0.428862 0.440009 0.452663 0.436308 0.444224 0.471911 0.428591 0.459436 0.439951 0.466219 0.475696 0.429554 0.465298 0.462401 0.457889 0.425975 0.449363 0.447223 0.466585 0.480232 0.432463 0.433175 0.463485 0.461365 0.45894 0.438991 0.450362 0.419234 
2.2	0.416343 0.43548 0.346322 0.4392 0.480041 0.47317 0.443336 0.441037 0.404313 0.435043 0.439097 0.435533 0.446943 0.458455 0.439227 0.448711 0.475743 0.433527 0.461607 0.445751 0.467499 0.480421 0.436243 0.467517 0.464483 0.460786 0.432751 0.451353 0.451362 0.470032 0.483509 0.435188 0.438231 0.468418 0.465924 0.465567 0.445118 0.458902 0.427541 
2.3	0.427174 0.421262 0.399821 0.446037 0.48172 0.463654 0.470378 0.448741 0.41094 0.442066 0.442687 0.440992 0.452693 0.463334 0.441589 0.452773 0.479105 0.436553 0.463683 0.450821 0.468617 0.484545 0.44162 0.46964 0.465772 0.46351 0.438547 0.450133 0.455123 0.473139 0.486601 0.425967 0.442618 0.472696 0.470058 0.470598 0.450411 0.46172 0.434455 
2.4	0.431995 0.425717 0.406072 0.452475 0.48314 0.476477 0.473506 0.45524 0.416027 0.448383 0.445968 0.444877 0.457513 0.467326 0.44363 0.456502 0.481975 0.439927 0.465513 0.455527 0.470061 0.487996 0.445728 0.471575 0.468035 0.465803 0.444101 0.453581 0.458144 0.475675 0.489313 0.431644 0.445958 0.476109 0.473528 0.474918 0.454597 0.468306 0.439686 
2.5	0.436582 0.429847 0.41129 0.457213 0.484441 0.481791 0.479466 0.460616 0.420695 0.45297 0.448857 0.448442 0.461579 0.470747 0.445447 0.459694 0.48444 0.442716 0.4671 0.459408 0.471319 0.490966 0.449212 0.473322 0.469955 0.467758 0.448309 0.456013 0.460746 0.478038 0.491754 0.435272 0.448897 0.479381 0.476645 0.478936 0.458389 0.473029 0.444381 
2.6	0.440368 0.433287 0.415399 0.461041 0.485584 0.48615 0.484156 0.465158 0.424556 0.456716 0.451356 0.451478 0.464943 0.473596 0.447 0.462415 0.486545 0.445059 0.468517 0.462674 0.472462 0.493503 0.452142 0.47487 0.471644 0.469487 0.451792 0.458128 0.463025 0.480101 0.493906 0.438214 0.451441 0.482209 0.47936 0.482369 0.46168 0.476981 0.448411 
2.7	0.443523 0.43618 0.41875 0.464191 0.486555 0.489761 0.487976 0.469 0.427756 0.459811 0.453494 0.454048 0.467739 0.475964 0.448338 0.464725 0.488334 0.447052 0.469773 0.465421 0.473484 0.495665 0.454632 0.476224 0.473112 0.471001 0.454693 0.459938 0.464995 0.481864 0.495778 0.44066 0.453617 0.484629 0.481691 0.485289 0.464493 0.480285 0.451842 
2.8	0.446161 0.438617 0.421526 0.466805 0.487363 0.492766 0.491131 0.472251 0.43042 0.462383 0.455311 0.456219 0.470071 0.477933 0.449501 0.46668 0.489852 0.448763 0.470877 0.467734 0.474393 0.497508 0.456759 0.477403 0.474387 0.472316 0.457112 0.46148 0.466684 0.483361 0.497399 0.442713 0.455468 0.486692 0.483682 0.487766 0.466885 0.483051 0.454759 
2.9	0.448368 0.440672 0.423848 0.468983 0.488024 0.495275 0.493754 0.475007 0.432645 0.464524 0.456849 0.458053 0.472022 0.479573 0.450517 0.468333 0.491139 0.450242 0.471844 0.469683 0.4752 0.499079 0.458585 0.478429 0.475496 0.473454 0.45913 0.462794 0.468128 0.484625 0.498799 0.444448 0.45704 0.488448 0.485381 0.489867 0.468917 0.485372 0.457241 
3	0.450218 0.442412 0.425803 0.470803 0.488556 0.497376 0.495947 0.477349 0.434508 0.46631 0.458147 0.459603 0.473657 0.48094 0.45141 0.46973 0.492232 0.451528 0.472691 0.471326 0.47592 0.500421 0.460161 0.479323 0.476465 0.474439 0.460814 0.463917 0.469363 0.48569 0.500011 0.445919 0.458375 0.489942 0.486833 0.491648 0.470645 0.487323 0.459358 
3.1	0.451768 0.443889 0.427458 0.472326 0.488975 0.49914 0.497786 0.479344 0.436073 0.4678 0.459239 0.460917 0.475031 0.48208 0.452199 0.47091 0.493159 0.452653 0.473433 0.472713 0.476564 0.50157 0.461527 0.480108 0.477315 0.475294 0.46222 0.464879 0.470422 0.486585 0.501062 0.447174 0.45951 0.491213 0.488077 0.493159 0.472118 0.488968 0.461167 
3.2	0.453069 0.451183 0.431189 0.473603 0.489297 0.500625 0.49934 0.481053 0.437393 0.469046 0.460158 0.462032 0.476187 0.483032 0.451861 0.471908 0.493948 0.450682 0.474084 0.473884 0.475182 0.502555 0.46062 0.480797 0.473172 0.476037 0.463392 0.453845 0.471331 0.487337 0.501978 0.460433 0.460478 0.492295 0.489146 0.494443 0.473378 0.490356 0.462722 
3.3	0.454179 0.45205 0.432518 0.474684 0.489531 0.501938 0.500758 0.482628 0.43852 0.470095 0.46093 0.462988 0.477165 0.483828 0.45251 0.472752 0.49462 0.452139 0.474656 0.474877 0.475614 0.503403 0.462162 0.481355 0.473681 0.476685 0.464376 0.455278 0.472117 0.487958 0.502732 0.461921 0.461309 0.493212 0.49004 0.495538 0.474482 0.491558 0.464142 
3.4	0.455124 0.453143 0.433729 0.475606 0.48969 0.503032 0.50193 0.483967 0.43949 0.470984 0.461579 0.463817 0.478002 0.4845 0.453041 0.47347 0.495194 0.453044 0.475163 0.475724 0.475961 0.504138 0.463181 0.481874 0.473945 0.477258 0.465205 0.455871 0.472804 0.48847 0.50342 0.462916 0.462031 0.493991 0.490831 0.49647 0.475433 0.492574 0.46535 
3.5	0.455917 0.453997 0.434707 0.476382 0.489793 0.503948 0.502911 0.48511 0.440314 0.471727 0.462122 0.464527 0.478712 0.485064 0.453535 0.474079 0.495686 0.453797 0.475613 0.476443 0.476375 0.504777 0.464015 0.482353 0.47434 0.477764 0.465895 0.456439 0.473404 0.4889 0.504045 0.46367 0.462655 0.494659 0.491532 0.497266 0.476258 0.493433 0.466386 
3.6	0.456583 0.454723 0.43554 0.477035 0.489846 0.504724 0.503746 0.486104 0.441016 0.472348 0.462577 0.465138 0.479313 0.485536 0.453993 0.474594 0.496107 0.454455 0.476013 0.477053 0.476791 0.505331 0.46474 0.482791 0.474762 0.478212 0.466469 0.456974 0.473928 0.489258 0.504609 0.464322 0.463194 0.495233 0.492152 0.497947 0.476978 0.494164 0.46729 
3.7	0.457146 0.455361 0.436268 0.477587 0.489858 0.505388 0.504463 0.486975 0.441618 0.472869 0.462957 0.465667 0.479825 0.485929 0.454415 0.475031 0.496469 0.455044 0.47637 0.477573 0.477189 0.505814 0.465388 0.483192 0.475174 0.47861 0.466947 0.457469 0.474389 0.489554 0.505119 0.464907 0.463663 0.495726 0.492704 0.498533 0.477608 0.494791 0.468083 
3.8	0.457625 0.45593 0.436911 0.478055 0.489834 0.505959 0.505084 0.487741 0.442139 0.473308 0.463273 0.466126 0.480261 0.486259 0.454804 0.475401 0.49678 0.455577 0.476691 0.478016 0.477564 0.506237 0.465974 0.48356 0.475565 0.478967 0.467346 0.457923 0.474796 0.489799 0.505581 0.465437 0.464074 0.496151 0.493198 0.49904 0.478163 0.495331 0.468785 
3.9	0.458032 0.456442 0.437484 0.478454 0.489782 0.506452 0.505624 0.488421 0.442592 0.473677 0.463538 0.466528 0.480635 0.486534 0.455163 0.475717 0.497048 0.456064 0.476981 0.478396 0.477915 0.506608 0.46651 0.483899 0.475932 0.479288 0.467679 0.45834 0.475159 0.49 0.506003 0.465919 0.464435 0.49652 0.493641 0.499479 0.478655 0.495799 0.469407 
4	0.458381 0.456904 0.437998 0.478794 0.489707 0.506881 0.506098 0.489025 0.442988 0.473989 0.463758 0.466882 0.480957 0.486764 0.455495 0.475986 0.497281 0.45651 0.477244 0.478722 0.478244 0.506936 0.467 0.484215 0.476276 0.47958 0.467956 0.458724 0.475484 0.490166 0.506389 0.466361 0.464756 0.496842 0.494041 0.499863 0.479092 0.496206 0.469964 
4.1	0.458682 0.457326 0.438461 0.479087 0.489612 0.507256 0.506514 0.489565 0.443336 0.474254 0.463942 0.467197 0.481236 0.486957 0.455802 0.476217 0.497484 0.45692 0.477485 0.479004 0.478553 0.507228 0.467453 0.484509 0.476597 0.479845 0.468188 0.459077 0.475778 0.490301 0.506744 0.466767 0.465041 0.497122 0.494404 0.500198 0.479484 0.496562 0.470463 
4.2	0.458941 0.457711 0.438881 0.479338 0.489503 0.507585 0.506883 0.490051 0.443646 0.474478 0.464095 0.467477 0.481478 0.487119 0.456087 0.476415 0.497662 0.4573 0.477707 0.479249 0.478846 0.507489 0.467871 0.484784 0.476899 0.48009 0.468382 0.459404 0.476045 0.490412 0.507073 0.467142 0.465298 0.497369 0.494736 0.500493 0.479836 0.496874 0.470913 
4.3	0.459165 0.458066 0.439263 0.479556 0.489383 0.507874 0.507211 0.490489 0.443922 0.47467 0.464224 0.467729 0.481689 0.487254 0.456352 0.476586 0.497819 0.457652 0.477913 0.479462 0.479123 0.507724 0.468259 0.485044 0.477184 0.480315 0.468544 0.459708 0.47629 0.490501 0.507379 0.46749 0.46553 0.497586 0.495041 0.500754 0.480154 0.497148 0.47132 
4.4	0.459361 0.458395 0.439613 0.479745 0.489253 0.508132 0.507505 0.490887 0.44417 0.474834 0.464333 0.467957 0.481874 0.487368 0.4566 0.476735 0.497958 0.457979 0.478106 0.479648 0.479388 0.507936 0.468621 0.48529 0.477454 0.480526 0.468679 0.459992 0.476515 0.490573 0.507665 0.467815 0.465742 0.497779 0.495322 0.500986 0.480444 0.497392 0.471692 
4.5	0.459533 0.458701 0.439936 0.47991 0.489118 0.508361 0.507769 0.491249 0.444394 0.474974 0.464425 0.468165 0.482038 0.487463 0.456833 0.476865 0.498082 0.458285 0.478286 0.479813 0.479641 0.50813 0.46896 0.485525 0.477709 0.480722 0.468792 0.460259 0.476724 0.490631 0.507934 0.468119 0.465935 0.497951 0.495583 0.501192 0.480709 0.497608 0.472032 
4.6	0.459684 0.458988 0.440235 0.480054 0.48898 0.508567 0.508008 0.491581 0.444599 0.475095 0.464503 0.468356 0.482182 0.487542 0.457051 0.476979 0.498195 0.45857 0.478458 0.47996 0.479884 0.508307 0.469278 0.485749 0.477953 0.480908 0.468887 0.46051 0.476919 0.490677 0.508187 0.468406 0.466114 0.498104 0.495826 0.501377 0.480953 0.497802 0.472344 
4.7	0.459817 0.459258 0.440513 0.480181 0.488839 0.508752 0.508225 0.491886 0.444787 0.4752 0.464571 0.468532 0.482312 0.487609 0.457257 0.477081 0.498298 0.458838 0.47862 0.48009 0.480118 0.508471 0.469577 0.485964 0.478186 0.481083 0.468966 0.460748 0.477103 0.490714 0.508428 0.468676 0.46628 0.498243 0.496055 0.501545 0.481178 0.497976 0.472632 
4.8	0.459937 0.459513 0.440773 0.480294 0.488699 0.508921 0.508424 0.492168 0.44496 0.475292 0.46463 0.468696 0.482428 0.487665 0.457452 0.477173 0.498394 0.45909 0.478776 0.480209 0.480344 0.508624 0.46986 0.486173 0.47841 0.481251 0.469032 0.460974 0.477276 0.490743 0.508658 0.468933 0.466435 0.498368 0.49627 0.501697 0.481388 0.498133 0.4729 
4.9	0.460044 0.459755 0.441017 0.480395 0.48856 0.509075 0.508607 0.492429 0.445122 0.475372 0.464682 0.468849 0.482533 0.487711 0.457636 0.477256 0.498483 0.459326 0.478927 0.480316 0.480564 0.508767 0.470127 0.486375 0.478626 0.481411 0.469088 0.46119 0.477442 0.490765 0.508878 0.469178 0.466581 0.498483 0.496474 0.501835 0.481583 0.498276 0.473149 
5	0.460142 0.459985 0.441247 0.480485 0.488424 0.509217 0.508776 0.492672 0.445273 0.475443 0.46473 0.468994 0.482628 0.487751 0.457811 0.477333 0.498567 0.459549 0.479072 0.480415 0.480777 0.508902 0.470381 0.486573 0.478834 0.481565 0.469135 0.461396 0.477599 0.490784 0.50909 0.469412 0.466719 0.498588 0.496668 0.501963 0.481767 0.498407 0.473382 
5.1	0.46023 0.460206 0.441465 0.480566 0.488292 0.509348 0.508934 0.492899 0.445416 0.475507 0.464775 0.469131 0.482715 0.487784 0.457977 0.477404 0.498648 0.45976 0.479214 0.480507 0.480984 0.50903 0.470622 0.486768 0.479035 0.481715 0.469175 0.461594 0.477751 0.490798 0.509294 0.469637 0.46685 0.498686 0.496853 0.502081 0.48194 0.498527 0.4736 
5.2	0.460312 0.460418 0.441672 0.48064 0.488166 0.509471 0.509081 0.493112 0.445551 0.475564 0.464818 0.469261 0.482796 0.487812 0.458135 0.477472 0.498727 0.459958 0.479353 0.480594 0.481187 0.509153 0.470851 0.48696 0.479231 0.48186 0.469209 0.461784 0.477898 0.490811 0.509492 0.469853 0.466976 0.498777 0.497031 0.502191 0.482103 0.498638 0.473806 
5.3	0.460388 0.460623 0.44187 0.480708 0.488046 0.509586 0.509219 0.493313 0.44568 0.475617 0.464859 0.469386 0.482871 0.487836 0.458287 0.477537 0.498805 0.460145 0.47949 0.480676 0.481386 0.509271 0.471069 0.48715 0.479421 0.482001 0.469239 0.461968 0.478041 0.490822 0.509685 0.470061 0.467097 0.498863 0.497202 0.502295 0.482258 0.498742 0.474 
5.4	0.460459 0.46082 0.442059 0.480771 0.487935 0.509694 0.50935 0.493502 0.445804 0.475665 0.464901 0.469506 0.482941 0.487857 0.458432 0.4776 0.498882 0.460322 0.479625 0.480754 0.481581 0.509386 0.471277 0.48734 0.479607 0.48214 0.469265 0.462146 0.478179 0.490833 0.509873 0.470263 0.467213 0.498944 0.497368 0.502393 0.482406 0.498839 0.474184 
5.5	0.460525 0.461012 0.442241 0.48083 0.487833 0.509797 0.509474 0.493681 0.445923 0.47571 0.464943 0.469623 0.483007 0.487875 0.458571 0.477662 0.498961 0.460489 0.479759 0.48083 0.481772 0.509498 0.471475 0.487531 0.479789 0.482276 0.469289 0.462319 0.478315 0.490844 0.510058 0.470458 0.467326 0.499022 0.497529 0.502486 0.482548 0.498931 0.474359 
5.6	0.460589 0.461198 0.442417 0.480885 0.487742 0.509896 0.509592 0.493851 0.446039 0.475753 0.464987 0.469736 0.48307 0.487891 0.458705 0.477724 0.499041 0.460646 0.479892 0.480905 0.481961 0.509609 0.471663 0.487724 0.479967 0.48241 0.469311 0.462487 0.478449 0.490857 0.51024 0.470649 0.467436 0.499098 0.497685 0.502575 0.482683 0.499018 0.474526 
5.7	0.46065 0.46138 0.442587 0.480937 0.487663 0.509991 0.509706 0.494013 0.446152 0.475795 0.465033 0.469847 0.48313 0.487906 0.458834 0.477787 0.499123 0.460793 0.480026 0.480978 0.482147 0.50972 0.471843 0.48792 0.480142 0.482543 0.469331 0.462652 0.478581 0.490872 0.51042 0.470834 0.467544 0.499171 0.497838 0.502662 0.482814 0.499102 0.474686 
5.8	0.460709 0.461557 0.442752 0.480987 0.487598 0.510083 0.509815 0.494168 0.446262 0.475835 0.465082 0.469956 0.483188 0.487921 0.45896 0.477851 0.499209 0.460931 0.48016 0.481052 0.482332 0.50983 0.472014 0.48812 0.480315 0.482676 0.469352 0.462813 0.478711 0.49089 0.510599 0.471016 0.46765 0.499243 0.497989 0.502747 0.482941 0.499182 0.474839 
5.9	0.460767 0.461732 0.442913 0.481035 0.487551 0.510173 0.509921 0.494316 0.446371 0.475875 0.465134 0.470063 0.483245 0.487935 0.459082 0.477917 0.4993 0.461061 0.480296 0.481126 0.482516 0.509942 0.472177 0.488328 0.480486 0.482808 0.469372 0.462971 0.478841 0.490913 0.510778 0.471194 0.467755 0.499316 0.498137 0.50283 0.483064 0.499261 0.474986 
6	0.460829 0.462581 0.443421 0.48108 0.499602 0.510294 0.510035 0.494459 0.446435 0.475951 0.466245 0.470217 0.483206 0.48742 0.467693 0.479024 0.480505 0.479491 0.480729 0.481557 0.481268 0.506278 0.468406 0.484333 0.479971 0.483328 0.469475 0.463449 0.479234 0.49642 0.509854 0.473012 0.468126 0.500981 0.49798 0.503358 0.483131 0.499454 0.475125 
6.1	0.461358 0.462247 0.443547 0.481657 0.489913 0.510958 0.510514 0.494714 0.446547 0.476701 0.466702 0.470208 0.483755 0.487273 0.462186 0.479625 0.455216 0.469705 0.480875 0.482566 0.482791 0.498725 0.46034 0.48417 0.480663 0.48332 0.470304 0.463313 0.479229 0.492416 0.509147 0.471829 0.468002 0.500715 0.49759 0.504067 0.483016 0.500233 0.475239 
6.2	0.461655 0.462013 0.44319 0.481857 0.489002 0.511158 0.510709 0.494858 0.446065 0.477036 0.46664 0.469387 0.483544 0.486103 0.461852 0.479614 0.459022 0.469161 0.480766 0.482771 0.483159 0.495551 0.459401 0.484849 0.480894 0.482989 0.470575 0.463332 0.478704 0.4919 0.509305 0.471608 0.467166 0.500524 0.497683 0.504074 0.483085 0.500354 0.47532 
6.3	0.461693 0.462002 0.443068 0.481922 0.488419 0.511079 0.510639 0.494775 0.445807 0.4771 0.466557 0.469048 0.48367 0.486372 0.461778 0.479572 0.460573 0.469085 0.480706 0.482801 0.483435 0.495375 0.459174 0.485496 0.481088 0.482842 0.470589 0.46342 0.478418 0.491603 0.50956 0.471628 0.466787 0.50034 0.497782 0.503941 0.483086 0.500235 0.475242 
6.4	0.461762 0.462049 0.443025 0.482088 0.487993 0.510977 0.510554 0.494693 0.445824 0.477187 0.46654 0.469069 0.484013 0.486892 0.461774 0.479619 0.46178 0.469112 0.480743 0.482878 0.483693 0.495756 0.459126 0.486062 0.481283 0.482904 0.470625 0.463536 0.478407 0.49141 0.509816 0.471707 0.466766 0.500212 0.497882 0.503818 0.483085 0.500101 0.475163 
6.5	0.461879 0.462122 0.443025 0.482296 0.487671 0.510929 0.510528 0.494675 0.445963 0.477304 0.466583 0.469232 0.484389 0.487384 0.461804 0.479724 0.462726 0.46918 0.480825 0.482999 0.483933 0.496229 0.459151 0.486564 0.48147 0.483059 0.470705 0.46366 0.478524 0.491293 0.510073 0.471806 0.466893 0.500149 0.498003 0.503752 0.483121 0.500019 0.475137 
6.6	0.462022 0.462344 0.443069 0.482511 0.487424 0.510935 0.510561 0.494715 0.446147 0.477438 0.466665 0.469441 0.484743 0.487801 0.461808 0.479861 0.463491 0.469246 0.480923 0.483143 0.456637 0.496683 0.459211 0.487016 0.499466 0.483245 0.470812 0.470517 0.47869 0.491229 0.510325 0.47282 0.467069 0.500141 0.498142 0.503739 0.483187 0.499992 0.47516 
6.7	0.462176 0.463266 0.443517 0.482719 0.487232 0.510991 0.510654 0.494816 0.446345 0.477577 0.466771 0.469659 0.485062 0.488149 0.461097 0.480014 0.46413 0.468722 0.481026 0.483299 0.471512 0.497093 0.458958 0.487379 0.49599 0.483435 0.470934 0.468886 0.478871 0.491204 0.510541 0.473739 0.467255 0.500172 0.498288 0.503769 0.483295 0.50001 0.475247 
6.8	0.462341 0.463712 0.443787 0.482921 0.487082 0.511088 0.510797 0.494974 0.446552 0.477721 0.466894 0.469876 0.485352 0.488443 0.460695 0.480176 0.46468 0.468329 0.481131 0.483463 0.485331 0.497463 0.458635 0.487686 0.486804 0.483622 0.471066 0.466201 0.479057 0.491202 0.510746 0.473174 0.467441 0.500229 0.49846 0.503829 0.483455 0.500063 0.475395 
6.9	0.462514 0.46407 0.444108 0.483118 0.486961 0.51122 0.511004 0.495225 0.446772 0.477868 0.467027 0.470095 0.485621 0.4887 0.460352 0.480343 0.465167 0.468053 0.481239 0.483631 0.486069 0.4978 0.458371 0.487875 0.489903 0.483806 0.471203 0.467657 0.479248 0.491212 0.510879 0.473701 0.46763 0.500296 0.498614 0.503902 0.48369 0.500135 0.475678 
